Time|s,walCap.T|degC
1.02393e+07,6.9771667
1.02402e+07,6.978235
1.02411e+07,6.9793334
1.0242e+07,6.9805236
1.02429e+07,6.9819884
1.02438e+07,6.9835753
1.02447e+07,6.985315
1.02456e+07,6.987146
1.02465e+07,6.9891295
1.02474e+07,6.9912047
1.02483e+07,6.993402
1.02492e+07,6.9955993
1.02501e+07,6.997888
1.0251e+07,7.000238
1.02519e+07,7.0026183
1.02528e+07,7.0050597
1.02537e+07,7.0075316
1.02546e+07,7.0100646
1.02555e+07,7.0125976
1.02564e+07,7.015161
1.02573e+07,7.017755
1.02582e+07,7.020288
1.02591e+07,7.02276
1.026e+07,7.0252013
1.02609e+07,7.0275817
1.02618e+07,7.029779
1.02627e+07,7.031976
1.02636e+07,7.034021
1.02645e+07,7.0360656
1.02654e+07,7.0379577
1.02663e+07,7.0398192
1.02672e+07,7.04162
1.02681e+07,7.043329
1.0269e+07,7.045007
1.02699e+07,7.046594
1.02708e+07,7.04812
1.02717e+07,7.049646
1.02726e+07,7.0511107
1.02735e+07,7.0525146
1.02744e+07,7.0538573
1.02753e+07,7.055261
1.02762e+07,7.056665
1.02771e+07,7.0580077
1.0278e+07,7.0593505
1.02789e+07,7.060724
1.02798e+07,7.0620666
1.02807e+07,7.0634093
1.02816e+07,7.064752
1.02825e+07,7.066095
1.02834e+07,7.067407
1.02843e+07,7.06875
1.02852e+07,7.070062
1.02861e+07,7.0713134
1.0287e+07,7.072473
1.02879e+07,7.0736327
1.02888e+07,7.0747924
1.02897e+07,7.075952
1.02906e+07,7.0771117
1.02915e+07,7.078241
1.02924e+07,7.0794005
1.02933e+07,7.08056
1.02942e+07,7.08172
1.02951e+07,7.0828795
1.0296e+07,7.084039
1.02969e+07,7.085199
1.02978e+07,7.0863585
1.02987e+07,7.0874877
1.02996e+07,7.0885863
1.03005e+07,7.0895934
1.03014e+07,7.090631
1.03023e+07,7.091638
1.03032e+07,7.092645
1.03041e+07,7.093805
1.0305e+07,7.094995
1.03059e+07,7.0961547
1.03068e+07,7.097345
1.03077e+07,7.098596
1.03086e+07,7.099939
1.03095e+07,7.1012816
1.03104e+07,7.1026244
1.03113e+07,7.104028
1.03122e+07,7.105493
1.03131e+07,7.106958
1.0314e+07,7.1084228
1.03149e+07,7.1098876
1.03158e+07,7.1113524
1.03167e+07,7.1128173
1.03176e+07,7.114282
1.03185e+07,7.115869
1.03194e+07,7.117456
1.03203e+07,7.1190734
1.03212e+07,7.120752
1.03221e+07,7.122461
1.0323e+07,7.12417
1.03239e+07,7.1259704
1.03248e+07,7.1277404
1.03257e+07,7.129541
1.03266e+07,7.1314025
1.03275e+07,7.1332946
1.03284e+07,7.135217
1.03293e+07,7.1371703
1.03302e+07,7.139154
1.03311e+07,7.141168
1.0332e+07,7.1431823
1.03329e+07,7.1451964
1.03338e+07,7.1472716
1.03347e+07,7.149347
1.03356e+07,7.151422
1.03365e+07,7.1535583
1.03374e+07,7.1556945
1.03383e+07,7.157861
1.03392e+07,7.1600585
1.03401e+07,7.1622863
1.0341e+07,7.164514
1.03419e+07,7.166803
1.03428e+07,7.168878
1.03437e+07,7.170831
1.03446e+07,7.172754
1.03455e+07,7.174585
1.03464e+07,7.176294
1.03473e+07,7.177881
1.03482e+07,7.179376
1.03491e+07,7.1808105
1.035e+07,7.1821837
1.03509e+07,7.183496
1.03518e+07,7.184747
1.03527e+07,7.185968
1.03536e+07,7.187158
1.03545e+07,7.1882873
1.03554e+07,7.1893554
1.03563e+07,7.190393
1.03572e+07,7.1914
1.03581e+07,7.192346
1.0359e+07,7.193231
1.03599e+07,7.194055
1.03608e+07,7.1948485
1.03617e+07,7.195581
1.03626e+07,7.196222
1.03635e+07,7.1968627
1.03644e+07,7.197412
1.03653e+07,7.1979003
1.03662e+07,7.198358
1.03671e+07,7.1987243
1.0368e+07,7.19906
1.03689e+07,7.1993346
1.03698e+07,7.1995482
1.03707e+07,7.199701
1.03716e+07,7.1997924
1.03725e+07,7.199823
1.03734e+07,7.1997924
1.03743e+07,7.199701
1.03752e+07,7.199579
1.03761e+07,7.199365
1.0377e+07,7.199121
1.03779e+07,7.198816
1.03788e+07,7.198419
1.03797e+07,7.197992
1.03806e+07,7.1975036
1.03815e+07,7.1969543
1.03824e+07,7.196527
1.03833e+07,7.1961913
1.03842e+07,7.1958556
1.03851e+07,7.1955504
1.0386e+07,7.195459
1.03869e+07,7.1954284
1.03878e+07,7.1954894
1.03887e+07,7.1956115
1.03896e+07,7.1958556
1.03905e+07,7.196283
1.03914e+07,7.1971984
1.03923e+07,7.1984496
1.03932e+07,7.199884
1.03941e+07,7.20141
1.0395e+07,7.2030272
1.03959e+07,7.2047973
1.03968e+07,7.2065673
1.03977e+07,7.20849
1.03986e+07,7.210443
1.03995e+07,7.2124877
1.04004e+07,7.214563
1.04013e+07,7.216699
1.04022e+07,7.2188964
1.04031e+07,7.2210937
1.0404e+07,7.2233214
1.04049e+07,7.2256103
1.04058e+07,7.227899
1.04067e+07,7.230249
1.04076e+07,7.23266
1.04085e+07,7.235101
1.04094e+07,7.237573
1.04103e+07,7.2400756
1.04112e+07,7.242517
1.04121e+07,7.244989
1.0413e+07,7.2474303
1.04139e+07,7.2498717
1.04148e+07,7.252374
1.04157e+07,7.254907
1.04166e+07,7.25744
1.04175e+07,7.259973
1.04184e+07,7.262506
1.04193e+07,7.265039
1.04202e+07,7.267572
1.04211e+07,7.2700744
1.0422e+07,7.272638
1.04229e+07,7.275293
1.04238e+07,7.2779174
1.04247e+07,7.2805724
1.04256e+07,7.283197
1.04265e+07,7.2858214
1.04274e+07,7.2884765
1.04283e+07,7.2910094
1.04292e+07,7.2935424
1.04301e+07,7.296045
1.0431e+07,7.2985473
1.04319e+07,7.30108
1.04328e+07,7.3035827
1.04337e+07,7.3058715
1.04346e+07,7.3080688
1.04355e+07,7.310022
1.04364e+07,7.3118834
1.04373e+07,7.313562
1.04382e+07,7.31521
1.04391e+07,7.3167663
1.044e+07,7.318231
1.04409e+07,7.3196044
1.04418e+07,7.3209167
1.04427e+07,7.322107
1.04436e+07,7.3232665
1.04445e+07,7.3242736
1.04454e+07,7.325189
1.04463e+07,7.326013
1.04472e+07,7.3267455
1.04481e+07,7.3273864
1.0449e+07,7.327905
1.04499e+07,7.328363
1.04508e+07,7.3288207
1.04517e+07,7.3292174
1.04526e+07,7.329553
1.04535e+07,7.3297973
1.04544e+07,7.3299804
1.04553e+07,7.3301635
1.04562e+07,7.330377
1.04571e+07,7.3305297
1.0458e+07,7.3306518
1.04589e+07,7.3307433
1.04598e+07,7.3308043
1.04607e+07,7.330835
1.04616e+07,7.3308043
1.04625e+07,7.3307433
1.04634e+07,7.3306518
1.04643e+07,7.3305297
1.04652e+07,7.330499
1.04661e+07,7.330438
1.0467e+07,7.3304076
1.04679e+07,7.3303466
1.04688e+07,7.330316
1.04697e+07,7.3301635
1.04706e+07,7.330011
1.04715e+07,7.3298583
1.04724e+07,7.3297057
1.04733e+07,7.329553
1.04742e+07,7.329492
1.04751e+07,7.3294616
1.0476e+07,7.329431
1.04769e+07,7.3295226
1.04778e+07,7.329736
1.04787e+07,7.3299193
1.04796e+07,7.330255
1.04805e+07,7.3307433
1.04814e+07,7.3315673
1.04823e+07,7.3326354
1.04832e+07,7.3338866
1.04841e+07,7.335443
1.0485e+07,7.3371825
1.04859e+07,7.339166
1.04868e+07,7.3414245
1.04877e+07,7.3439574
1.04886e+07,7.346765
1.04895e+07,7.3496947
1.04904e+07,7.352838
1.04913e+07,7.356195
1.04922e+07,7.3596435
1.04931e+07,7.3632445
1.0494e+07,7.366998
1.04949e+07,7.370813
1.04958e+07,7.3747497
1.04967e+07,7.3788085
1.04976e+07,7.3829894
1.04985e+07,7.387262
1.04994e+07,7.3915343
1.05003e+07,7.395868
1.05012e+07,7.400293
1.05021e+07,7.404779
1.0503e+07,7.4092956
1.05039e+07,7.413873
1.05048e+07,7.4184813
1.05057e+07,7.42312
1.05066e+07,7.427728
1.05075e+07,7.432306
1.05084e+07,7.436853
1.05093e+07,7.4413695
1.05102e+07,7.445764
1.05111e+07,7.450067
1.0512e+07,7.4543395
1.05129e+07,7.458612
1.05138e+07,7.4627013
1.05147e+07,7.4665465
1.05156e+07,7.4703918
1.05165e+07,7.4740844
1.05174e+07,7.477594
1.05183e+07,7.481012
1.05192e+07,7.4841857
1.05201e+07,7.487268
1.0521e+07,7.490167
1.05219e+07,7.4929137
1.05228e+07,7.495538
1.05237e+07,7.49801
1.05246e+07,7.500421
1.05255e+07,7.50271
1.05264e+07,7.504907
1.05273e+07,7.506952
1.05282e+07,7.508783
1.05291e+07,7.510431
1.053e+07,7.5118957
1.05309e+07,7.513147
1.05318e+07,7.514276
1.05327e+07,7.5152526
1.05336e+07,7.5160766
1.05345e+07,7.516931
1.05354e+07,7.517755
1.05363e+07,7.5185485
1.05372e+07,7.5192504
1.05381e+07,7.5197997
1.0539e+07,7.520349
1.05399e+07,7.5207458
1.05408e+07,7.5211425
1.05417e+07,7.5213866
1.05426e+07,7.5216002
1.05435e+07,7.521814
1.05444e+07,7.522058
1.05453e+07,7.5223327
1.05462e+07,7.522577
1.05471e+07,7.5227294
1.0548e+07,7.5228515
1.05489e+07,7.522943
1.05498e+07,7.523065
1.05507e+07,7.5230956
1.05516e+07,7.5230956
1.05525e+07,7.5230956
1.05534e+07,7.5230956
1.05543e+07,7.5231566
1.05552e+07,7.5232177
1.05561e+07,7.5230956
1.0557e+07,7.5227904
1.05579e+07,7.522363
1.05588e+07,7.522058
1.05597e+07,7.5219054
1.05606e+07,7.521936
1.05615e+07,7.5223327
1.05624e+07,7.5228515
1.05633e+07,7.523645
1.05642e+07,7.5246825
1.05651e+07,7.5259337
1.0566e+07,7.52749
1.05669e+07,7.529321
1.05678e+07,7.5313964
1.05687e+07,7.5337462
1.05696e+07,7.5363708
1.05705e+07,7.5392394
1.05714e+07,7.54223
1.05723e+07,7.5453734
1.05732e+07,7.5487
1.05741e+07,7.5521483
1.0575e+07,7.555719
1.05759e+07,7.559442
1.05768e+07,7.563318
1.05777e+07,7.567346
1.05786e+07,7.571466
1.05795e+07,7.5757384
1.05804e+07,7.5801635
1.05813e+07,7.5847106
1.05822e+07,7.58938
1.05831e+07,7.5941405
1.0584e+07,7.59884
1.05849e+07,7.6035705
1.05858e+07,7.60827
1.05867e+07,7.61297
1.05876e+07,7.617761
1.05885e+07,7.622522
1.05894e+07,7.627313
1.05903e+07,7.6321044
1.05912e+07,7.6369567
1.05921e+07,7.641809
1.0593e+07,7.646631
1.05939e+07,7.651422
1.05948e+07,7.6562133
1.05957e+07,7.6610045
1.05966e+07,7.6656737
1.05975e+07,7.6703124
1.05984e+07,7.674951
1.05993e+07,7.6794677
1.06002e+07,7.683801
1.06011e+07,7.688165
1.0602e+07,7.6924987
1.06029e+07,7.6966796
1.06038e+07,7.7007995
1.06047e+07,7.704828
1.06056e+07,7.7087035
1.06065e+07,7.7123656
1.06074e+07,7.715875
1.06083e+07,7.7192016
1.06092e+07,7.7223144
1.06101e+07,7.725244
1.0611e+07,7.7279906
1.06119e+07,7.730554
1.06128e+07,7.732904
1.06137e+07,7.735101
1.06146e+07,7.737146
1.06155e+07,7.7390075
1.06164e+07,7.740686
1.06173e+07,7.742334
1.06182e+07,7.7438903
1.06191e+07,7.7453246
1.062e+07,7.7466674
1.06209e+07,7.7479186
1.06218e+07,7.749109
1.06227e+07,7.7502074
1.06236e+07,7.751245
1.06245e+07,7.7522216
1.06254e+07,7.7531066
1.06263e+07,7.7539916
1.06272e+07,7.754968
1.06281e+07,7.7559447
1.0629e+07,7.7569823
1.06299e+07,7.758264
1.06308e+07,7.759546
1.06317e+07,7.760919
1.06326e+07,7.762323
1.06335e+07,7.763757
1.06344e+07,7.765222
1.06353e+07,7.7666564
1.06362e+07,7.7680907
1.06371e+07,7.7694945
1.0638e+07,7.770868
1.06389e+07,7.7720885
1.06398e+07,7.773126
1.06407e+07,7.7738585
1.06416e+07,7.7744994
1.06425e+07,7.7750487
1.06434e+07,7.775537
1.06443e+07,7.7760253
1.06452e+07,7.776544
1.06461e+07,7.777063
1.0647e+07,7.777612
1.06479e+07,7.778314
1.06488e+07,7.7792296
1.06497e+07,7.78042
1.06506e+07,7.7822204
1.06515e+07,7.7844176
1.06524e+07,7.7869506
1.06533e+07,7.7897887
1.06542e+07,7.7927794
1.06551e+07,7.795984
1.0656e+07,7.7994018
1.06569e+07,7.803125
1.06578e+07,7.807153
1.06587e+07,7.811456
1.06596e+07,7.816095
1.06605e+07,7.820947
1.06614e+07,7.826074
1.06623e+07,7.831384
1.06632e+07,7.8368163
1.06641e+07,7.842401
1.0665e+07,7.8480163
1.06659e+07,7.8536925
1.06668e+07,7.8594604
1.06677e+07,7.8652587
1.06686e+07,7.8711486
1.06695e+07,7.8770995
1.06704e+07,7.883081
1.06713e+07,7.889154
1.06722e+07,7.895288
1.06731e+07,7.9013915
1.0674e+07,7.9075255
1.06749e+07,7.9136596
1.06758e+07,7.9197936
1.06767e+07,7.9259276
1.06776e+07,7.9320617
1.06785e+07,7.938226
1.06794e+07,7.944452
1.06803e+07,7.9507995
1.06812e+07,7.9571776
1.06821e+07,7.9635253
1.0683e+07,7.9699035
1.06839e+07,7.9762206
1.06848e+07,7.9825377
1.06857e+07,7.988855
1.06866e+07,7.995111
1.06875e+07,8.001368
1.06884e+07,8.007471
1.06893e+07,8.0133915
1.06902e+07,8.01919
1.06911e+07,8.0246525
1.0692e+07,8.029963
1.06929e+07,8.035151
1.06938e+07,8.040308
1.06947e+07,8.045221
1.06956e+07,8.050074
1.06965e+07,8.05459
1.06974e+07,8.059046
1.06983e+07,8.063227
1.06992e+07,8.0672245
1.07001e+07,8.071039
1.0701e+07,8.07461
1.07019e+07,8.078058
1.07028e+07,8.081263
1.07037e+07,8.084436
1.07046e+07,8.087549
1.07055e+07,8.09054
1.07064e+07,8.093531
1.07073e+07,8.09646
1.07082e+07,8.099176
1.07091e+07,8.10177
1.071e+07,8.104181
1.07109e+07,8.10644
1.07118e+07,8.108637
1.07127e+07,8.110682
1.07136e+07,8.112757
1.07145e+07,8.114801
1.07154e+07,8.117121
1.07163e+07,8.119501
1.07172e+07,8.1219425
1.07181e+07,8.124384
1.0719e+07,8.126612
1.07199e+07,8.12887
1.07208e+07,8.131098
1.07217e+07,8.133295
1.07226e+07,8.135279
1.07235e+07,8.137293
1.07244e+07,8.139185
1.07253e+07,8.140863
1.07262e+07,8.142542
1.07271e+07,8.144068
1.0728e+07,8.145502
1.07289e+07,8.146906
1.07298e+07,8.14831
1.07307e+07,8.149683
1.07316e+07,8.151209
1.07325e+07,8.152948
1.07334e+07,8.154932
1.07343e+07,8.15719
1.07352e+07,8.159601
1.07361e+07,8.162195
1.0737e+07,8.164881
1.07379e+07,8.167719
1.07388e+07,8.17074
1.07397e+07,8.173914
1.07406e+07,8.17724
1.07415e+07,8.18075
1.07424e+07,8.1844425
1.07433e+07,8.188318
1.07442e+07,8.192377
1.07451e+07,8.196558
1.0746e+07,8.20083
1.07469e+07,8.2052555
1.07478e+07,8.209833
1.07487e+07,8.214533
1.07496e+07,8.219446
1.07505e+07,8.224512
1.07514e+07,8.229731
1.07523e+07,8.235102
1.07532e+07,8.240534
1.07541e+07,8.246088
1.0755e+07,8.251764
1.07559e+07,8.257563
1.07568e+07,8.263483
1.07577e+07,8.269495
1.07586e+07,8.275629
1.07595e+07,8.281885
1.07604e+07,8.288141
1.07613e+07,8.294458
1.07622e+07,8.300806
1.07631e+07,8.307245
1.0764e+07,8.313532
1.07649e+07,8.319696
1.07658e+07,8.325739
1.07667e+07,8.331598
1.07676e+07,8.337366
1.07685e+07,8.343073
1.07694e+07,8.348688
1.07703e+07,8.354181
1.07712e+07,8.359644
1.07721e+07,8.365076
1.0773e+07,8.370478
1.07739e+07,8.375879
1.07748e+07,8.381281
1.07757e+07,8.3866825
1.07766e+07,8.392054
1.07775e+07,8.397364
1.07784e+07,8.402613
1.07793e+07,8.4074955
1.07802e+07,8.411432
1.07811e+07,8.414545
1.0782e+07,8.416986
1.07829e+07,8.41897
1.07838e+07,8.42071
1.07847e+07,8.422205
1.07856e+07,8.423548
1.07865e+07,8.424768
1.07874e+07,8.425837
1.07883e+07,8.426874
1.07892e+07,8.427881
1.07901e+07,8.428949
1.0791e+07,8.43014
1.07919e+07,8.43136
1.07928e+07,8.432581
1.07937e+07,8.433802
1.07946e+07,8.434931
1.07955e+07,8.43606
1.07964e+07,8.437067
1.07973e+07,8.438013
1.07982e+07,8.438898
1.07991e+07,8.439661
1.08e+07,8.440393
1.08009e+07,8.441126
1.08018e+07,8.441797
1.08027e+07,8.442408
1.08036e+07,8.443018
1.08045e+07,8.443567
1.08054e+07,8.444025
1.08063e+07,8.444391
1.08072e+07,8.444696
1.08081e+07,8.44491
1.0809e+07,8.445093
1.08099e+07,8.445215
1.08108e+07,8.445246
1.08117e+07,8.445215
1.08126e+07,8.445185
1.08135e+07,8.445124
1.08144e+07,8.445032
1.08153e+07,8.444941
1.08162e+07,8.444849
1.08171e+07,8.444757
1.0818e+07,8.444666
1.08189e+07,8.444574
1.08198e+07,8.444513
1.08207e+07,8.444605
1.08216e+07,8.445063
1.08225e+07,8.445551
1.08234e+07,8.446405
1.08243e+07,8.447474
1.08252e+07,8.448816
1.08261e+07,8.450342
1.0827e+07,8.452234
1.08279e+07,8.454279
1.08288e+07,8.456476
1.08297e+07,8.458796
1.08306e+07,8.461176
1.08315e+07,8.463739
1.08324e+07,8.466394
1.08333e+07,8.469049
1.08342e+07,8.471918
1.08351e+07,8.474817
1.0836e+07,8.47793
1.08369e+07,8.481104
1.08378e+07,8.4844
1.08387e+07,8.487848
1.08396e+07,8.491327
1.08405e+07,8.494928
1.08414e+07,8.498621
1.08423e+07,8.502436
1.08432e+07,8.506281
1.08441e+07,8.510035
1.0845e+07,8.513788
1.08459e+07,8.517572
1.08468e+07,8.521357
1.08477e+07,8.525385
1.08486e+07,8.529444
1.08495e+07,8.533503
1.08504e+07,8.537531
1.08513e+07,8.541559
1.08522e+07,8.545404
1.08531e+07,8.549219
1.0854e+07,8.553003
1.08549e+07,8.556696
1.08558e+07,8.560389
1.08567e+07,8.56399
1.08576e+07,8.567591
1.08585e+07,8.57107
1.08594e+07,8.574427
1.08603e+07,8.577723
1.08612e+07,8.580927
1.08621e+07,8.58404
1.0863e+07,8.587183
1.08639e+07,8.590265
1.08648e+07,8.593317
1.08657e+07,8.596308
1.08666e+07,8.599054
1.08675e+07,8.601709
1.08684e+07,8.604242
1.08693e+07,8.606653
1.08702e+07,8.6089115
1.08711e+07,8.611048
1.0872e+07,8.613031
1.08729e+07,8.614771
1.08738e+07,8.615992
1.08747e+07,8.616907
1.08756e+07,8.61764
1.08765e+07,8.618128
1.08774e+07,8.6184635
1.08783e+07,8.618738
1.08792e+07,8.61886
1.08801e+07,8.618921
1.0881e+07,8.618891
1.08819e+07,8.618769
1.08828e+07,8.618555
1.08837e+07,8.618189
1.08846e+07,8.6175785
1.08855e+07,8.616785
1.08864e+07,8.6158695
1.08873e+07,8.615015
1.08882e+07,8.614161
1.08891e+07,8.6132145
1.089e+07,8.612238
1.08909e+07,8.611231
1.08918e+07,8.610102
1.08927e+07,8.608881
1.08936e+07,8.60766
1.08945e+07,8.606226
1.08954e+07,8.604761
1.08963e+07,8.603266
1.08972e+07,8.60174
1.08981e+07,8.600214
1.0899e+07,8.598688
1.08999e+07,8.597162
1.09008e+07,8.595636
1.09017e+07,8.5941105
1.09026e+07,8.592585
1.09035e+07,8.591059
1.09044e+07,8.589563
1.09053e+07,8.58816
1.09062e+07,8.586847
1.09071e+07,8.585688
1.0908e+07,8.584742
1.09089e+07,8.583857
1.09098e+07,8.583155
1.09107e+07,8.582575
1.09116e+07,8.582117
1.09125e+07,8.581751
1.09134e+07,8.581537
1.09143e+07,8.581446
1.09152e+07,8.581476
1.09161e+07,8.581568
1.0917e+07,8.581751
1.09179e+07,8.582026
1.09188e+07,8.582361
1.09197e+07,8.582727
1.09206e+07,8.583185
1.09215e+07,8.5836735
1.09224e+07,8.584192
1.09233e+07,8.5846195
1.09242e+07,8.585047
1.09251e+07,8.585474
1.0926e+07,8.585901
1.09269e+07,8.5863285
1.09278e+07,8.586786
1.09287e+07,8.587366
1.09296e+07,8.587976
1.09305e+07,8.588739
1.09314e+07,8.589563
1.09323e+07,8.590601
1.09332e+07,8.591608
1.09341e+07,8.592737
1.0935e+07,8.593927
1.09359e+07,8.595179
1.09368e+07,8.59643
1.09377e+07,8.5975895
1.09386e+07,8.598719
1.09395e+07,8.599848
1.09404e+07,8.600824
1.09413e+07,8.60177
1.09422e+07,8.602716
1.09431e+07,8.603601
1.0944e+07,8.604425
1.09449e+07,8.605249
1.09458e+07,8.606012
1.09467e+07,8.606684
1.09476e+07,8.607355
1.09485e+07,8.607996
1.09494e+07,8.608393
1.09503e+07,8.608789
1.09512e+07,8.609186
1.09521e+07,8.60943
1.0953e+07,8.609552
1.09539e+07,8.609613
1.09548e+07,8.609613
1.09557e+07,8.609583
1.09566e+07,8.609461
1.09575e+07,8.609278
1.09584e+07,8.609125
1.09593e+07,8.608973
1.09602e+07,8.608789
1.09611e+07,8.608576
1.0962e+07,8.60821
1.09629e+07,8.607752
1.09638e+07,8.607264
1.09647e+07,8.606653
1.09656e+07,8.606073
1.09665e+07,8.6054325
1.09674e+07,8.604761
1.09683e+07,8.604029
1.09692e+07,8.603418
1.09701e+07,8.602808
1.0971e+07,8.602198
1.09719e+07,8.601618
1.09728e+07,8.6010685
1.09737e+07,8.600519
1.09746e+07,8.59997
1.09755e+07,8.599421
1.09764e+07,8.598871
1.09773e+07,8.598322
1.09782e+07,8.597773
1.09791e+07,8.597254
1.098e+07,8.5967045
1.09809e+07,8.596155
1.09818e+07,8.595606
1.09827e+07,8.595057
1.09836e+07,8.594507
1.09845e+07,8.593958
1.09854e+07,8.593409
1.09863e+07,8.592859
1.09872e+07,8.592188
1.09881e+07,8.591547
1.0989e+07,8.590906
1.09899e+07,8.590204
1.09908e+07,8.58938
1.09917e+07,8.588556
1.09926e+07,8.587732
1.09935e+07,8.586939
1.09944e+07,8.586176
1.09953e+07,8.585413
1.09962e+07,8.58465
1.09971e+07,8.58407
1.0998e+07,8.583551
1.09989e+07,8.583277
1.09998e+07,8.583063
1.10007e+07,8.583094
1.10016e+07,8.583185
1.10025e+07,8.583399
1.10034e+07,8.5837345
1.10043e+07,8.584131
1.10052e+07,8.584589
1.10061e+07,8.584986
1.1007e+07,8.5854435
1.10079e+07,8.585901
1.10088e+07,8.58639
1.10097e+07,8.586878
1.10106e+07,8.587366
1.10115e+07,8.587915
1.10124e+07,8.588465
1.10133e+07,8.589014
1.10142e+07,8.589472
1.10151e+07,8.589869
1.1016e+07,8.590296
1.10169e+07,8.590876
1.10178e+07,8.591578
1.10187e+07,8.59231
1.10196e+07,8.592981
1.10205e+07,8.593622
1.10214e+07,8.594263
1.10223e+07,8.594873
1.10232e+07,8.595514
1.10241e+07,8.596247
1.1025e+07,8.597223
1.10259e+07,8.5982
1.10268e+07,8.599207
1.10277e+07,8.600214
1.10286e+07,8.601099
1.10295e+07,8.602015
1.10304e+07,8.6029
1.10313e+07,8.603815
1.10322e+07,8.60467
1.10331e+07,8.605524
1.1034e+07,8.606379
1.10349e+07,8.607233
1.10358e+07,8.607935
1.10367e+07,8.608667
1.10376e+07,8.609369
1.10385e+07,8.60998
1.10394e+07,8.6106205
1.10403e+07,8.61117
1.10412e+07,8.611567
1.10421e+07,8.611933
1.1043e+07,8.612238
1.10439e+07,8.612299
1.10448e+07,8.61236
1.10457e+07,8.612452
1.10466e+07,8.612543
1.10475e+07,8.612604
1.10484e+07,8.612635
1.10493e+07,8.612574
1.10502e+07,8.61236
1.10511e+07,8.612055
1.1052e+07,8.611628
1.10529e+07,8.611292
1.10538e+07,8.610987
1.10547e+07,8.610682
1.10556e+07,8.610376
1.10565e+07,8.610071
1.10574e+07,8.609705
1.10583e+07,8.609247
1.10592e+07,8.608606
1.10601e+07,8.607843
1.1061e+07,8.606867
1.10619e+07,8.605829
1.10628e+07,8.604609
1.10637e+07,8.603235
1.10646e+07,8.60177
1.10655e+07,8.600214
1.10664e+07,8.598597
1.10673e+07,8.596888
1.10682e+07,8.595118
1.10691e+07,8.593439
1.107e+07,8.591761
1.10709e+07,8.590113
1.10718e+07,8.588434
1.10727e+07,8.586725
1.10736e+07,8.585047
1.10745e+07,8.583338
1.10754e+07,8.58169
1.10763e+07,8.580042
1.10772e+07,8.578394
1.10781e+07,8.576746
1.1079e+07,8.575098
1.10799e+07,8.573572
1.10808e+07,8.57226
1.10817e+07,8.571375
1.10826e+07,8.5707035
1.10835e+07,8.570368
1.10844e+07,8.570368
1.10853e+07,8.57052
1.10862e+07,8.570795
1.10871e+07,8.571222
1.1088e+07,8.571711
1.10889e+07,8.572321
1.10898e+07,8.572992
1.10907e+07,8.573755
1.10916e+07,8.57464
1.10925e+07,8.575647
1.10934e+07,8.576746
1.10943e+07,8.577967
1.10952e+07,8.579279
1.10961e+07,8.580652
1.1097e+07,8.582087
1.10979e+07,8.583643
1.10988e+07,8.58526
1.10997e+07,8.586969
1.11006e+07,8.58877
1.11015e+07,8.590662
1.11024e+07,8.592646
1.11033e+07,8.59469
1.11042e+07,8.5967655
1.11051e+07,8.598902
1.1106e+07,8.601099
1.11069e+07,8.603357
1.11078e+07,8.605677
1.11087e+07,8.6080265
1.11096e+07,8.610437
1.11105e+07,8.612879
1.11114e+07,8.615381
1.11123e+07,8.617945
1.11132e+07,8.620478
1.11141e+07,8.623041
1.1115e+07,8.625635
1.11159e+07,8.628229
1.11168e+07,8.630854
1.11177e+07,8.633356
1.11186e+07,8.635859
1.11195e+07,8.63833
1.11204e+07,8.640772
1.11213e+07,8.643152
1.11222e+07,8.645441
1.11231e+07,8.647638
1.1124e+07,8.649683
1.11249e+07,8.651728
1.11258e+07,8.653498
1.11267e+07,8.655268
1.11276e+07,8.656916
1.11285e+07,8.658472
1.11294e+07,8.659906
1.11303e+07,8.66128
1.11312e+07,8.6625
1.11321e+07,8.66363
1.1133e+07,8.664606
1.11339e+07,8.665491
1.11348e+07,8.666224
1.11357e+07,8.666773
1.11366e+07,8.6672
1.11375e+07,8.667475
1.11384e+07,8.66781
1.11393e+07,8.668116
1.11402e+07,8.66836
1.11411e+07,8.668573
1.1142e+07,8.668543
1.11429e+07,8.668543
1.11438e+07,8.668512
1.11447e+07,8.668451
1.11456e+07,8.66839
1.11465e+07,8.668329
1.11474e+07,8.668329
1.11483e+07,8.66839
1.11492e+07,8.668451
1.11501e+07,8.668482
1.1151e+07,8.668543
1.11519e+07,8.668634
1.11528e+07,8.6687565
1.11537e+07,8.66894
1.11546e+07,8.669367
1.11555e+07,8.669825
1.11564e+07,8.670404
1.11573e+07,8.670954
1.11582e+07,8.671503
1.11591e+07,8.672022
1.116e+07,8.672693
1.11609e+07,8.673365
1.11618e+07,8.6740055
1.11627e+07,8.674677
1.11636e+07,8.67547
1.11645e+07,8.676294
1.11654e+07,8.677118
1.11663e+07,8.677942
1.11672e+07,8.678797
1.11681e+07,8.679651
1.1169e+07,8.680475
1.11699e+07,8.68136
1.11708e+07,8.682276
1.11717e+07,8.683283
1.11726e+07,8.684412
1.11735e+07,8.685694
1.11744e+07,8.6870365
1.11753e+07,8.688501
1.11762e+07,8.689966
1.11771e+07,8.691523
1.1178e+07,8.69314
1.11789e+07,8.694849
1.11798e+07,8.69665
1.11807e+07,8.698511
1.11816e+07,8.700617
1.11825e+07,8.702906
1.11834e+07,8.705317
1.11843e+07,8.707911
1.11852e+07,8.710688
1.11861e+07,8.713648
1.1187e+07,8.71673
1.11879e+07,8.719934
