Time|s,weaBus.TDryBul|degC,weaBus.HGloHor|W/m2
2.32857e+07,26.404078,550.07477
2.32866e+07,27.317347,569
2.32875e+07,28.196924,584.09686
2.32884e+07,28.899988,597.78485
2.32893e+07,29.149591,607.08044
2.32902e+07,28.998377,609
2.32911e+07,28.797998,599.5342
2.3292e+07,28.899988,578.1041
2.32929e+07,29.378443,546.87195
2.32938e+07,29.988764,508
2.32947e+07,30.60473,465.60944
2.32956e+07,31.1,422.3463
2.32965e+07,31.481043,378.16003
2.32974e+07,31.77328,333
2.32983e+07,31.87887,286.07904
2.32992e+07,31.700006,237.70787
2.33001e+07,31.223078,189.48279
2.3301e+07,30.548548,143
2.33019e+07,29.74975,101.299
2.33028e+07,28.899988,66.96023
2.33037e+07,27.943293,40.891335
2.33046e+07,26.874598,24
2.33055e+07,25.843592,13.5
2.33064e+07,24.999994,6
2.33073e+07,24.565638,1.5
2.33082e+07,24.450006,0
2.33091e+07,24.334375,0
2.331e+07,23.899988,0
2.33109e+07,23.200006,0
2.33118e+07,22.499994,0
2.33127e+07,21.800013,0
2.33136e+07,21.1,0
2.33145e+07,20.399988,0
2.33154e+07,19.700006,0
2.33163e+07,18.999994,0
2.33172e+07,18.300013,0
2.33181e+07,18.149958,0
2.3319e+07,18.691553,0
2.33199e+07,19.312372,0
2.33208e+07,19.399988,0
2.33217e+07,19.01333,0
2.33226e+07,18.618677,0
2.33235e+07,18.214655,0
2.33244e+07,17.800013,0
2.33253e+07,17.372858,0
2.33262e+07,16.939783,0
2.33271e+07,16.511805,0
2.3328e+07,16.1,0
2.33289e+07,15.734613,0
2.33298e+07,15.433924,0
2.33307e+07,15.191309,0
2.33316e+07,14.999994,0
2.33325e+07,14.83761,0
2.33334e+07,14.684809,0
2.33343e+07,14.539606,0
2.33352e+07,14.399988,0
2.33361e+07,14.266016,0
2.3337e+07,14.138544,0
2.33379e+07,14.016809,0
2.33388e+07,13.899988,0
2.33397e+07,13.809778,0
2.33406e+07,13.773951,0
2.33415e+07,13.801172,0
2.33424e+07,13.899988,0
2.33433e+07,14.109919,0
2.33442e+07,14.413996,0
2.33451e+07,14.736048,0.30165815
2.3346e+07,14.999994,1.1377552
2.33469e+07,15.173304,2.4049745
2.33478e+07,15.302576,4
2.33487e+07,15.430597,9.618108
2.33496e+07,15.6,23.507132
2.33505e+07,15.859827,46.39259
2.33514e+07,16.221827,79
2.33523e+07,16.672907,118.453964
2.33532e+07,17.200006,160.58368
2.33541e+07,17.926233,204.17155
2.3355e+07,18.859217,248
2.33559e+07,19.812586,293.41156
2.33568e+07,20.6,341.05457
2.33577e+07,21.167933,388.67032
2.33586e+07,21.605524,434
2.33595e+07,21.940363,449.72842
2.33604e+07,22.200006,430.0921
2.33613e+07,22.213037,405.15973
2.33622e+07,21.961878,405
2.33631e+07,21.704767,454.26105
2.3364e+07,21.700006,535.11334
2.33649e+07,22.281336,613.90894
2.33658e+07,23.317743,657
2.33667e+07,24.370264,657.6537
2.33676e+07,24.999994,640.9702
2.33685e+07,24.994379,621.05164
2.33694e+07,24.662989,612
2.33703e+07,24.350092,629.381
2.33712e+07,24.399988,665.6001
2.33721e+07,24.918177,700.01917
2.3373e+07,25.627436,712
2.33739e+07,26.297968,636.8259
2.33748e+07,26.700006,477.98685
2.33757e+07,26.874628,317.15436
2.33766e+07,27.016169,236
2.33775e+07,27.124628,240.14749
2.33784e+07,27.200006,265.31805
2.33793e+07,27.274744,288.3296
2.33802e+07,27.34051,286
2.33811e+07,27.336023,263.36594
2.3382e+07,27.200006,240.37
2.33829e+07,26.882349,216.18906
2.33838e+07,26.441828,190
2.33847e+07,25.980402,161.2427
2.33856e+07,25.6,131.19807
2.33865e+07,25.296106,101.80439
2.33874e+07,24.995508,75
2.33883e+07,24.697138,52.59279
2.33892e+07,24.399988,35.02774
2.33901e+07,24.117212,22.198822
2.3391e+07,23.85113,14
2.33919e+07,23.584467,8.482996
2.33928e+07,23.300013,4.040441
2.33937e+07,22.59707,1.0776654
2.33946e+07,21.399683,0
2.33955e+07,20.177454,0
2.33964e+07,19.399988,0
2.33973e+07,19.028345,0
2.33982e+07,18.715815,0
2.33991e+07,18.470362,0
2.34e+07,18.300013,0
2.34009e+07,18.174433,0
2.34018e+07,18.053675,0
2.34027e+07,17.931055,0
2.34036e+07,17.800013,0
2.34045e+07,17.6289,0
2.34054e+07,17.431238,0
2.34063e+07,17.26797,0
2.34072e+07,17.200006,0
2.34081e+07,17.200006,0
2.3409e+07,17.200006,0
2.34099e+07,17.200006,0
2.34108e+07,17.200006,0
2.34117e+07,17.200006,0
2.34126e+07,17.200006,0
2.34135e+07,17.200006,0
2.34144e+07,17.200006,0
2.34153e+07,17.200006,0
2.34162e+07,17.200006,0
2.34171e+07,17.200006,0
2.3418e+07,17.200006,0
2.34189e+07,17.134668,0
2.34198e+07,16.984095,0
2.34207e+07,16.816492,0
2.34216e+07,16.700006,0
2.34225e+07,16.674433,0
2.34234e+07,16.700006,0
2.34243e+07,16.72558,0
2.34252e+07,16.700006,0
2.34261e+07,16.588678,0
2.3427e+07,16.42135,0
2.34279e+07,16.243341,0
2.34288e+07,16.1,0
2.34297e+07,16.058435,0
2.34306e+07,16.1,0
2.34315e+07,16.141565,0.073501274
2.34324e+07,16.1,0.27933672
2.34333e+07,15.811853,0.5955038
2.34342e+07,15.300806,1
2.34351e+07,14.764368,5.3506765
2.3436e+07,14.399988,18.49381
2.34369e+07,14.221582,41.89004
2.34378e+07,14.1366825,77
2.34387e+07,14.183466,119.05771
2.34396e+07,14.399988,162.11685
2.34405e+07,14.790766,205.86757
2.34414e+07,15.269556,250
2.34423e+07,15.738581,294.4965
2.34432e+07,16.1,339.354
2.34441e+07,16.374994,384.28452
2.3445e+07,16.649988,429
2.34459e+07,16.925013,471.79425
2.34468e+07,17.200006,509.106
2.34477e+07,17.475,537.86475
2.34486e+07,17.749994,555
2.34495e+07,18.024988,535.0197
2.34504e+07,18.300013,474.58582
2.34513e+07,18.199152,403.85907
2.34522e+07,17.622736,353
2.34531e+07,16.98495,327.00955
2.3454e+07,16.700006,310.39716
2.34549e+07,16.755335,302.58615
2.34558e+07,16.859705,303
2.34567e+07,17.00921,346.74277
2.34576e+07,17.200006,436.72995
2.34585e+07,17.458979,524.1022
2.34594e+07,17.77212,560
2.34603e+07,18.074213,513.1606
2.34612e+07,18.300013,417.55414
2.34621e+07,18.294184,322.1706
2.3463e+07,18.07693,276
2.34639e+07,17.846216,274.43655
2.34648e+07,17.800013,276.98157
2.34657e+07,18.020838,278.78583
2.34666e+07,18.368525,275
2.34675e+07,18.706934,267.81573
2.34684e+07,18.899988,260.53918
2.34693e+07,18.961512,249.99306
2.34702e+07,18.989069,233
2.34711e+07,18.97207,206.50247
2.3472e+07,18.899988,173.28224
2.34729e+07,18.789148,138.9209
2.34738e+07,18.657526,109
2.34747e+07,18.497156,83.03854
2.34756e+07,18.300013,58.359592
2.34765e+07,18.064783,37.250843
2.34774e+07,17.79925,22
2.34783e+07,17.509089,12.060381
2.34792e+07,17.200006,5.220339
2.34801e+07,16.836237,1.2701272
2.3481e+07,16.413263,0
2.34819e+07,15.983667,0
2.34828e+07,15.6,0
2.34837e+07,15.316431,0
2.34846e+07,15.137018,0
2.34855e+07,15.039057,0
2.34864e+07,14.999994,0
2.34873e+07,15.21377,0
2.34882e+07,15.678919,0
2.34891e+07,16.079584,0
2.349e+07,16.1,0
2.34909e+07,15.8250065,0
2.34918e+07,15.550013,0
2.34927e+07,15.274988,0
2.34936e+07,14.999994,0
2.34945e+07,14.725,0
2.34954e+07,14.4500065,0
2.34963e+07,14.175013,0
2.34972e+07,13.899988,0
2.34981e+07,13.511164,0
2.3499e+07,12.996424,0
2.34999e+07,12.508478,0
2.35008e+07,12.2000065,0
2.35017e+07,12.05401,0
2.35026e+07,11.936914,0
2.35035e+07,11.826349,0
2.35044e+07,11.7000065,0
2.35053e+07,11.550013,0
2.35062e+07,11.391657,0
2.35071e+07,11.237513,0
2.3508e+07,11.1,0
2.35089e+07,11.042475,0
2.35098e+07,11.0715885,0
2.35107e+07,11.1149235,0
2.35116e+07,11.1,0
2.35125e+07,10.996302,0
2.35134e+07,10.85,0
2.35143e+07,10.703699,0
2.35152e+07,10.6,0
2.35161e+07,10.566675,0
2.3517e+07,10.579309,0
2.35179e+07,10.602289,0.2296875
2.35188e+07,10.6,0.8625
2.35197e+07,10.465387,1.8140625
2.35206e+07,10.217859,3
2.35215e+07,10.011377,8.273139
2.35224e+07,9.999994,20.120037
2.35233e+07,10.282312,36.406918
2.35242e+07,10.756983,55
2.35251e+07,11.278162,79.716354
2.3526e+07,11.7000065,111.79201
2.35269e+07,12.020502,145.22166
2.35278e+07,12.322809,174
2.35287e+07,12.588709,185.81613
2.35296e+07,12.800013,183.72545
2.35305e+07,12.879847,184.77205
2.35314e+07,12.834955,206
2.35323e+07,12.772608,254.9158
2.35332e+07,12.800013,319.44214
2.35341e+07,12.955317,387.2474
2.3535e+07,13.197779,446
2.35359e+07,13.516352,495.4641
2.35368e+07,13.899988,542.03864
2.35377e+07,14.50149,583.3438
2.35386e+07,15.324793,617
2.35395e+07,16.135706,638.0955
2.35404e+07,16.700006,645.5497
2.35413e+07,16.93072,642.72894
2.35422e+07,16.993952,633
2.35431e+07,17.035242,611.0749
2.3544e+07,17.200006,577.4272
2.35449e+07,17.612513,544.06586
2.35458e+07,18.166681,523
2.35467e+07,18.6625,525.67584
2.35476e+07,18.899988,544.3007
2.35485e+07,18.84344,562.0252
2.35494e+07,18.657495,562
2.35503e+07,18.442804,543.80927
2.35512e+07,18.300013,518.1747
2.35521e+07,18.280848,484.95273
2.3553e+07,18.32226,444
2.35539e+07,18.352533,393.3025
2.35548e+07,18.300013,336.17258
2.35557e+07,17.941523,280.4564
2.35566e+07,17.278559,234
2.35575e+07,16.57635,196.48535
2.35584e+07,16.1,162.17204
2.35593e+07,16.048426,130.77272
2.35602e+07,16.237513,102
2.35611e+07,16.357813,74.030334
2.3562e+07,16.1,47.55276
2.35629e+07,15.550013,26.048803
2.35638e+07,14.999994,13
2.35647e+07,14.4500065,6.6595984
2.35656e+07,13.899988,2.669643
2.35665e+07,13.35,0.5948661
2.35674e+07,12.800013,0
2.35683e+07,12.249994,0
2.35692e+07,11.7000065,0
2.35701e+07,11.136103,0
2.3571e+07,10.554621,0
2.35719e+07,9.970819,0
2.35728e+07,9.399988,0
2.35737e+07,8.880762,0
2.35746e+07,8.482904,0
2.35755e+07,8.2685795,0
2.35764e+07,8.300013,0
2.35773e+07,8.475,0
2.35782e+07,8.649988,0
2.35791e+07,8.8250065,0
2.358e+07,8.999994,0
2.35809e+07,9.175013,0
2.35818e+07,9.35,0
2.35827e+07,9.524988,0
2.35836e+07,9.7000065,0
2.35845e+07,9.874994,0
2.35854e+07,10.050013,0
2.35863e+07,10.225,0
2.35872e+07,10.399988,0
2.35881e+07,10.5906315,0
2.3589e+07,10.800013,0
2.35899e+07,11.009363,0
2.35908e+07,11.2000065,0
2.35917e+07,11.374994,0
2.35926e+07,11.550013,0
2.35935e+07,11.725,0
2.35944e+07,11.899988,0
2.35953e+07,12.0750065,0
2.35962e+07,12.249994,0
2.35971e+07,12.425013,0
2.3598e+07,12.6,0
2.35989e+07,12.774988,0
2.35998e+07,12.9500065,0
2.36007e+07,13.124994,0
2.36016e+07,13.300013,0
2.36025e+07,13.131586,0
2.36034e+07,12.492548,0
2.36043e+07,11.707239,0.16398515
2.36052e+07,11.1,0.6039604
2.36061e+07,10.680262,1.2419554
2.3607e+07,10.299128,2
2.36079e+07,10.043421,5.607203
2.36088e+07,9.999994,15.910462
2.36097e+07,10.202967,34.50849
2.36106e+07,10.591242,63
2.36115e+07,11.108881,98.89771
2.36124e+07,11.7000065,138.0894
2.36133e+07,12.360315,179.7364
2.36142e+07,13.076624,223
2.36151e+07,13.779627,267.41748
2.3616e+07,14.399988,312.57092
2.36169e+07,14.924433,357.68893
2.36178e+07,15.384241,402
2.36187e+07,15.776911,447.25998
2.36196e+07,16.1,491.87616
2.36205e+07,16.29513,530.05426
2.36214e+07,16.382807,556
2.36223e+07,16.47909,573.1347
2.36232e+07,16.700006,589.2111
2.36241e+07,17.067225,604.93195
2.3625e+07,17.490686,621
2.36259e+07,17.918848,637.69916
2.36268e+07,18.300013,654.6384
2.36277e+07,18.663385,671.50854
2.36286e+07,19.020227,688
2.36295e+07,19.291956,695.59094
2.36304e+07,19.399988,688.62695
2.36313e+07,19.399988,671.0994
2.36322e+07,19.399988,647
2.36331e+07,19.399988,615.85974
2.3634e+07,19.399988,578.59753
2.36349e+07,19.399988,541.28656
2.36358e+07,19.399988,510
2.36367e+07,19.399988,489
2.36376e+07,19.399988,473.5
2.36385e+07,19.399988,456
2.36394e+07,19.399988,429
2.36403e+07,19.399988,393.3576
2.36412e+07,19.399988,355.45364
2.36421e+07,19.207941,316.07285
2.3643e+07,18.754541,276
2.36439e+07,18.223871,234.26143
2.36448e+07,17.800013,190.77107
2.36457e+07,17.51861,147.64519
2.36466e+07,17.267054,107
2.36475e+07,17.006952,72.5719
2.36484e+07,16.700006,46.391167
2.36493e+07,16.30697,28.01485
2.36502e+07,15.853418,17
2.36511e+07,15.398157,10.135254
2.3652e+07,14.999994,4.7591147
2.36529e+07,14.690149,1.253418
2.36538e+07,14.432062,0
2.36547e+07,14.182947,0
2.36556e+07,13.899988,0
2.36565e+07,13.509241,0
2.36574e+07,13.03042,0
2.36583e+07,12.561426,0
2.36592e+07,12.2000065,0
2.36601e+07,12.076624,0
2.3661e+07,12.14599,0
2.36619e+07,12.242365,0
2.36628e+07,12.2000065,0
2.36637e+07,11.959986,0
2.36646e+07,11.635279,0
2.36655e+07,11.317926,0
2.36664e+07,11.1,0
2.36673e+07,11.042902,0
2.36682e+07,11.08526,0
2.36691e+07,11.135004,0
2.367e+07,11.1,0
2.36709e+07,10.888697,0
2.36718e+07,10.552881,0
2.36727e+07,10.2156315,0
2.36736e+07,9.999994,0
2.36745e+07,10.061396,0
2.36754e+07,10.327478,0
2.36763e+07,10.579828,0
2.36772e+07,10.6,0
2.36781e+07,10.348139,0
2.3679e+07,9.997156,0
2.36799e+07,9.647577,0
2.36808e+07,9.399988,0
2.36817e+07,9.230158,0
2.36826e+07,9.068476,0
2.36835e+07,8.947565,0
2.36844e+07,8.899988,0
2.36853e+07,8.899988,0
2.36862e+07,8.899988,0
2.36871e+07,8.899988,0
2.3688e+07,8.899988,0
2.36889e+07,8.899988,0
2.36898e+07,8.899988,0
2.36907e+07,8.899988,0.352
2.36916e+07,8.899988,1.272
2.36925e+07,8.941309,2.556
2.36934e+07,9.051783,4
2.36943e+07,9.21139,9.148144
2.36952e+07,9.399988,21.355717
2.36961e+07,9.643488,40.135433
2.3697e+07,9.994532,65
2.36979e+07,10.473322,103.86601
2.36988e+07,11.1,156.0648
2.36997e+07,11.875879,208.23119
2.37006e+07,12.736628,247
2.37015e+07,13.60409,273.89023
2.37024e+07,14.399988,299.509
2.37033e+07,15.128565,324.1233
2.37042e+07,15.842035,348
2.37051e+07,16.53451,370.28644
2.3706e+07,17.200006,390.9169
2.37069e+07,17.834375,411.3389
2.37078e+07,18.425013,433
2.37087e+07,18.95312,472.57675
2.37096e+07,19.399988,532.4415
2.37105e+07,19.746881,592.5855
2.37114e+07,20.024988,633
2.37123e+07,20.290613,631.11444
2.37132e+07,20.6,596.7584
2.37141e+07,20.983606,558.5232
2.3715e+07,21.406244,545
2.37159e+07,21.82577,566.531
2.37168e+07,22.200006,603.55273
2.37177e+07,22.506617,639.7981
2.37186e+07,22.730127,659
2.37195e+07,22.838556,659.7072
2.37204e+07,22.800013,649.2114
2.37213e+07,22.662226,624.3599
2.37222e+07,22.505304,582
2.37231e+07,22.345728,517.18634
2.3724e+07,22.200006,437.1619
2.37249e+07,22.075006,357.05652
2.37258e+07,21.958338,292
2.37267e+07,21.837488,239.8361
2.37276e+07,21.700006,191.0518
2.37285e+07,21.491053,149.74161
2.37294e+07,21.201136,120
2.37303e+07,20.885645,98.56551
2.37312e+07,20.6,79.51717
2.37321e+07,20.412256,62.960243
2.3733e+07,20.3016,49
2.37339e+07,20.19015,35.765984
2.37348e+07,19.999994,22.752771
2.37357e+07,19.39181,12.113172
2.37366e+07,18.358637,6
2.37375e+07,17.32113,3.3005514
2.37384e+07,16.700006,1.4338236
2.37393e+07,16.452845,0.3501838
2.37402e+07,16.263636,0
2.37411e+07,16.142603,0
2.3742e+07,16.1,0
2.37429e+07,16.1,0
2.37438e+07,16.1,0
2.37447e+07,16.1,0
2.37456e+07,16.1,0
2.37465e+07,16.1,0
2.37474e+07,16.1,0
2.37483e+07,16.1,0
2.37492e+07,16.1,0
2.37501e+07,16.04745,0
2.3751e+07,15.918177,0
2.37519e+07,15.754816,0
2.37528e+07,15.6,0
2.37537e+07,15.42956,0
2.37546e+07,15.231806,0
2.37555e+07,15.068171,0
2.37564e+07,14.999994,0
2.37573e+07,14.999994,0
2.37582e+07,14.999994,0
2.37591e+07,14.999994,0
2.376e+07,14.999994,0
2.37609e+07,14.999994,0
2.37618e+07,14.999994,0
2.37627e+07,14.999994,0
2.37636e+07,14.999994,0
2.37645e+07,14.999994,0
2.37654e+07,14.999994,0
2.37663e+07,14.999994,0
2.37672e+07,14.999994,0
2.37681e+07,14.999994,0
2.3769e+07,14.999994,0
2.37699e+07,14.999994,0
2.37708e+07,14.999994,0
2.37717e+07,14.999994,0
2.37726e+07,14.999994,0
2.37735e+07,14.999994,0
2.37744e+07,14.999994,0
2.37753e+07,14.999994,0
2.37762e+07,14.999994,0
2.37771e+07,14.999994,0
2.3778e+07,14.999994,0
2.37789e+07,14.999994,0
2.37798e+07,14.999994,0
2.37807e+07,14.999994,1.4726562
2.37816e+07,14.999994,6.34375
2.37825e+07,15.093744,15.292969
2.37834e+07,15.300013,29
2.37843e+07,15.50625,46.505787
2.37852e+07,15.6,65.952934
2.37861e+07,15.6,86.673615
2.3787e+07,15.6,108
2.37879e+07,15.6,130.53943
2.37888e+07,15.6,154.1985
2.37897e+07,15.6,177.25833
2.37906e+07,15.6,198
2.37915e+07,15.6,215.16649
2.37924e+07,15.6,229.5177
2.37933e+07,15.513269,242.36005
2.37942e+07,15.31875,255
2.37951e+07,15.114832,264.07925
2.3796e+07,14.999994,269.73712
2.37969e+07,15.011438,278.52643
2.37978e+07,15.118006,297
2.37987e+07,15.315577,322.92752
2.37996e+07,15.6,349.47342
2.38005e+07,15.98208,376.2826
2.38014e+07,16.425745,403
2.38023e+07,16.856531,429.71588
2.38032e+07,17.200006,456.6059
2.38041e+07,17.475,483.44293
2.3805e+07,17.749994,510
2.38059e+07,18.024988,507.05115
2.38068e+07,18.300013,464.9617
2.38077e+07,18.62655,412.89142
2.38086e+07,18.987513,380
2.38095e+07,19.279688,379.9101
2.38104e+07,19.399988,394.50897
2.38113e+07,19.279688,405.35336
2.38122e+07,18.987513,394
2.38131e+07,18.62655,352.12286
2.3814e+07,18.300013,294.261
2.38149e+07,18.024988,236.2686
2.38158e+07,17.749994,194
2.38167e+07,17.475,165.2839
2.38176e+07,17.200006,137.87903
2.38185e+07,16.925013,112.53464
2.38194e+07,16.649988,90
2.38203e+07,16.374994,68.76
2.38212e+07,16.1,48.24
2.38221e+07,15.7312565,30.6
2.3823e+07,15.249994,18
2.38239e+07,14.768763,9.9225
2.38248e+07,14.399988,4.32
2.38257e+07,14.124994,1.0575
2.38266e+07,13.85,0
2.38275e+07,13.5750065,0
2.38284e+07,13.300013,0
2.38293e+07,13.024988,0
2.38302e+07,12.749994,0
2.38311e+07,12.475,0
2.3832e+07,12.2000065,0
2.38329e+07,11.848993,0
2.38338e+07,11.405695,0
2.38347e+07,10.959528,0
2.38356e+07,10.6,0
2.38365e+07,10.359888,0
2.38374e+07,10.1961,0
2.38383e+07,10.084253,0
2.38392e+07,9.999994,0
2.38401e+07,9.969873,0
2.3841e+07,9.998224,0
2.38419e+07,10.02746,0
2.38428e+07,9.999994,0
2.38437e+07,9.785944,0
2.38446e+07,9.4125,0
2.38455e+07,9.057825,0
2.38464e+07,8.899988,0
2.38473e+07,8.978113,0
2.38482e+07,9.149988,0
2.38491e+07,9.321863,0
2.385e+07,9.399988,0
2.38509e+07,9.399988,0
2.38518e+07,9.399988,0
2.38527e+07,9.399988,0
2.38536e+07,9.399988,0
2.38545e+07,9.399988,0
2.38554e+07,9.399988,0
2.38563e+07,9.399988,0
2.38572e+07,9.399988,0
2.38581e+07,9.493738,0
2.3859e+07,9.7000065,0
2.38599e+07,9.906244,0
2.38608e+07,9.999994,0
2.38617e+07,9.848383,0
2.38626e+07,9.504023,0
2.38635e+07,9.132654,0
2.38644e+07,8.899988,0
2.38653e+07,8.803766,0
2.38662e+07,8.751459,0
2.38671e+07,8.773401,5.2325
2.3868e+07,8.899988,18.286667
2.38689e+07,9.136194,35.1975
2.38698e+07,9.432489,52
2.38707e+07,9.737543,67.97784
2.38716e+07,9.999994,84.6809
2.38725e+07,10.174616,101.54351
2.38734e+07,10.29159,118
2.38743e+07,10.4127445,131.30988
2.38752e+07,10.6,141.01146
2.38761e+07,11.034082,149.9573
2.3877e+07,11.7000065,161
2.38779e+07,12.3659,200.0021
2.38788e+07,12.800013,269.797
2.38797e+07,12.975702,338.6934
2.38806e+07,13.06933,375
2.38815e+07,13.153254,349.2577
2.38824e+07,13.300013,280.90585
2.38833e+07,13.55456,211.6011
2.38842e+07,13.868189,183
2.38851e+07,14.172724,189.93268
2.3886e+07,14.399988,198.43423
2.38869e+07,14.3814945,206.96867
2.38878e+07,14.143061,214
2.38887e+07,13.908106,218.52882
2.38896e+07,13.899988,221.5591
2.38905e+07,14.1392765,224.55981
2.38914e+07,14.4500065,229
2.38923e+07,14.760706,269.45096
2.38932e+07,14.999994,351.38632
2.38941e+07,15.159418,432.62854
2.3895e+07,15.295343,471
2.38959e+07,15.433619,440.77997
2.38968e+07,15.6,369.20303
2.38977e+07,15.838373,293.52457
2.38986e+07,16.13827,251
2.38995e+07,16.444056,250.1532
2.39004e+07,16.700006,262.93765
2.39013e+07,16.871088,271.7533
2.39022e+07,16.94375,259
2.39031e+07,16.894526,221.47047
2.3904e+07,16.700006,174.57573
2.39049e+07,16.34231,128.64311
2.39058e+07,15.87945,94
2.39067e+07,15.401911,68.42972
2.39076e+07,14.999994,44.785164
2.39085e+07,14.666071,25.998026
2.39094e+07,14.351801,15
2.39103e+07,14.086603,9.210241
2.39112e+07,13.899988,4.436881
2.39121e+07,13.848444,1.1950804
2.3913e+07,13.899988,0
2.39139e+07,13.951563,0
2.39148e+07,13.899988,0
2.39157e+07,13.755274,0
2.39166e+07,13.601557,0
2.39175e+07,13.447077,0
2.39184e+07,13.300013,0
2.39193e+07,13.158411,0
2.39202e+07,13.021357,0
2.39211e+07,12.898645,0
2.3922e+07,12.800013,0
2.39229e+07,12.818964,0
2.39238e+07,12.975611,0
2.39247e+07,13.169428,0
2.39256e+07,13.300013,0
2.39265e+07,13.346369,0
2.39274e+07,13.35821,0
2.39283e+07,13.340937,0
2.39292e+07,13.300013,0
2.39301e+07,13.109034,0
2.3931e+07,12.749994,0
2.39319e+07,12.3909855,0
2.39328e+07,12.2000065,0
2.39337e+07,12.3527775,0
2.39346e+07,12.749994,0
2.39355e+07,13.147211,0
2.39364e+07,13.300013,0
2.39373e+07,13.202784,0
2.39382e+07,13.050013,0
2.39391e+07,12.897211,0
2.394e+07,12.800013,0
2.39409e+07,12.719782,0
2.39418e+07,12.637049,0
2.39427e+07,12.635767,0
2.39436e+07,12.800013,0
2.39445e+07,13.0750065,0
2.39454e+07,13.35,0
2.39463e+07,13.624994,0
2.39472e+07,13.899988,0
2.39481e+07,14.175013,0
2.3949e+07,14.4500065,0
2.39499e+07,14.725,0.07219828
2.39508e+07,14.999994,0.27586207
2.39517e+07,15.068262,0.5915948
2.39526e+07,14.85708,1
2.39535e+07,14.567316,5.7319937
2.39544e+07,14.399988,17.087042
2.39553e+07,14.349878,32.148567
2.39562e+07,14.305445,48
2.39571e+07,14.308283,65.81695
2.3958e+07,14.399988,88.904335
2.39589e+07,14.550013,117.53956
2.39598e+07,14.7000065,152
2.39607e+07,14.85,203.71965
2.39616e+07,14.999994,272.7869
2.39625e+07,15.149988,342.46066
2.39634e+07,15.300013,396
2.39643e+07,15.4500065,432.9639
2.39652e+07,15.6,465.262
2.39661e+07,15.69845,494.67908
2.3967e+07,15.712488,523
2.39679e+07,15.670313,550.91406
2.39688e+07,15.6,575.1531
2.39697e+07,15.48617,591.56555
2.39706e+07,15.321436,596
2.39715e+07,15.14599,556.97723
2.39724e+07,14.999994,471.79422
2.39733e+07,14.961817,379.46414
2.39742e+07,15.016077,319
2.39751e+07,15.062281,287.64542
2.3976e+07,14.999994,257.91458
2.39769e+07,14.616083,231.72647
2.39778e+07,13.942865,211
2.39787e+07,13.248224,193.6867
2.39796e+07,12.800013,176.68718
2.39805e+07,12.580347,160.34407
2.39814e+07,12.399988,145
2.39823e+07,12.269648,130.70123
2.39832e+07,12.2000065,117.35029
2.39841e+07,12.192682,105.0742
2.3985e+07,12.216242,94
2.39859e+07,12.231653,89.09501
2.39868e+07,12.2000065,91.01761
2.39877e+07,12.096308,93.43141
2.39886e+07,11.9500065,90
2.39895e+07,11.803705,76.067986
2.39904e+07,11.7000065,55.89744
2.39913e+07,11.674433,36.528175
2.39922e+07,11.7000065,25
2.39931e+07,11.72558,20.013462
2.3994e+07,11.7000065,15.630261
2.39949e+07,11.567896,11.93193
2.39958e+07,11.3659,9
2.39967e+07,11.1809635,6.1753774
2.39976e+07,11.1,3.2392242
2.39985e+07,11.1,0.93345904
2.39994e+07,11.1,0
2.40003e+07,11.1,0
2.40012e+07,11.1,0
2.40021e+07,11.1,0
2.4003e+07,11.1,0
2.40039e+07,11.1,0
2.40048e+07,11.1,0
2.40057e+07,11.033594,0
2.40066e+07,10.88125,0
2.40075e+07,10.713282,0
2.40084e+07,10.6,0
2.40093e+07,10.553125,0
2.40102e+07,10.5375,0
2.40111e+07,10.553125,0
2.4012e+07,10.6,0
2.40129e+07,10.713282,0
2.40138e+07,10.88125,0
2.40147e+07,11.033594,0
2.40156e+07,11.1,0
2.40165e+07,11.1,0
2.40174e+07,11.1,0
2.40183e+07,11.1,0
2.40192e+07,11.1,0
2.40201e+07,11.1,0
2.4021e+07,11.1,0
2.40219e+07,11.1,0
2.40228e+07,11.1,0
2.40237e+07,11.1,0
2.40246e+07,11.1,0
2.40255e+07,11.1,0
2.40264e+07,11.1,0
2.40273e+07,11.021875,0
2.40282e+07,10.85,0
2.40291e+07,10.678125,0
2.403e+07,10.6,0
2.40309e+07,10.6,0
2.40318e+07,10.6,0
2.40327e+07,10.6,0
2.40336e+07,10.6,0
2.40345e+07,10.6,0
2.40354e+07,10.6,0
2.40363e+07,10.6,0.17601103
2.40372e+07,10.6,0.6360294
2.40381e+07,10.524439,1.2780331
2.4039e+07,10.348536,2
2.40399e+07,10.14834,5.56431
2.40408e+07,9.999994,13.526885
2.40417e+07,9.919611,23.976019
2.40426e+07,9.882715,35
2.40435e+07,9.904444,50.254795
2.40444e+07,9.999994,73.25529
2.40453e+07,10.184198,101.878136
2.40462e+07,10.445368,134
2.40471e+07,10.758875,190.78513
2.4048e+07,11.1,275.5134
2.40489e+07,11.502069,359.235
2.40498e+07,11.967127,413
2.40507e+07,12.423609,432.72427
2.40516e+07,12.800013,435.7946
2.40525e+07,13.073725,425.46762
2.40534e+07,13.25915,405
2.40543e+07,13.33996,368.45358
2.40552e+07,13.300013,319.8286
2.40561e+07,13.188929,277.28934
2.4057e+07,13.067957,259
2.40579e+07,12.937983,260.091
2.40588e+07,12.800013,262.68558
2.40597e+07,12.656,265.43738
