Time|s,walCap.T|degC,zon.T|degC
2.25027e+07,42.70556,42.71453
2.25036e+07,42.698753,42.707634
2.25045e+07,42.691948,42.700798
2.25054e+07,42.685234,42.694023
2.25063e+07,42.67861,42.68731
2.25072e+07,42.67205,42.680656
2.25081e+07,42.66555,42.674065
2.2509e+07,42.65911,42.667534
2.25099e+07,42.652733,42.661064
2.25108e+07,42.646324,42.654625
2.25117e+07,42.639885,42.648216
2.25126e+07,42.633385,42.641777
2.25135e+07,42.626762,42.635277
2.25144e+07,42.62008,42.628685
2.25153e+07,42.613274,42.622
2.25162e+07,42.606407,42.615257
2.25171e+07,42.59951,42.60842
2.2518e+07,42.592552,42.601524
2.25189e+07,42.585594,42.594597
2.25198e+07,42.578636,42.58764
2.25207e+07,42.57168,42.58071
2.25216e+07,42.56472,42.573753
2.25225e+07,42.557762,42.566795
2.25234e+07,42.550774,42.559837
2.25243e+07,42.543755,42.55285
2.25252e+07,42.536705,42.54583
2.25261e+07,42.529594,42.53878
2.2527e+07,42.522423,42.53167
2.25279e+07,42.51525,42.52453
2.25288e+07,42.50802,42.517357
2.25297e+07,42.500725,42.510155
2.25306e+07,42.49343,42.50289
2.25315e+07,42.486076,42.495598
2.25324e+07,42.47872,42.488274
2.25333e+07,42.471336,42.48092
2.25342e+07,42.46398,42.473564
2.25351e+07,42.456596,42.46618
2.2536e+07,42.44921,42.458794
2.25369e+07,42.441795,42.45141
2.25378e+07,42.43435,42.443993
2.25387e+07,42.42684,42.436516
2.25396e+07,42.419334,42.42907
2.25405e+07,42.411827,42.421562
2.25414e+07,42.40429,42.414055
2.25423e+07,42.396782,42.406548
2.25432e+07,42.389244,42.39901
2.25441e+07,42.381645,42.39147
2.2545e+07,42.373985,42.383873
2.25459e+07,42.366234,42.376213
2.25468e+07,42.35842,42.368492
2.25477e+07,42.350548,42.36071
2.25486e+07,42.342583,42.352837
2.25495e+07,42.334557,42.344902
2.25504e+07,42.32644,42.336906
2.25513e+07,42.31826,42.32882
2.25522e+07,42.30999,42.32064
2.25531e+07,42.30166,42.3124
2.2554e+07,42.293236,42.3041
2.25549e+07,42.28475,42.295708
2.25558e+07,42.276176,42.287224
2.25567e+07,42.26754,42.27868
2.25576e+07,42.258812,42.270073
2.25585e+07,42.250023,42.261375
2.25594e+07,42.241173,42.252617
2.25603e+07,42.232292,42.243797
2.25612e+07,42.22338,42.234917
2.25621e+07,42.21447,42.226036
2.2563e+07,42.20556,42.217125
2.25639e+07,42.196648,42.208214
2.25648e+07,42.187737,42.199303
2.25657e+07,42.178825,42.19039
2.25666e+07,42.169914,42.18148
2.25675e+07,42.161003,42.17257
2.25684e+07,42.15206,42.16366
2.25693e+07,42.14315,42.154716
2.25702e+07,42.13436,42.145836
2.25711e+07,42.126762,42.137352
2.2572e+07,42.12133,42.129967
2.25729e+07,42.118645,42.124413
2.25738e+07,42.11892,42.12127
2.25747e+07,42.12191,42.12078
2.25756e+07,42.127525,42.12298
2.25765e+07,42.135735,42.1278
2.25774e+07,42.146355,42.135155
2.25783e+07,42.159172,42.14495
2.25792e+07,42.173576,42.156883
2.25801e+07,42.18914,42.170525
2.2581e+07,42.20574,42.18551
2.25819e+07,42.223503,42.201714
2.25828e+07,42.242485,42.21911
2.25837e+07,42.262474,42.237663
2.25846e+07,42.28295,42.257164
2.25855e+07,42.30285,42.27706
2.25864e+07,42.320732,42.29644
2.25873e+07,42.335747,42.31417
2.25882e+07,42.347893,42.32955
2.25891e+07,42.357933,42.34252
2.259e+07,42.366173,42.353355
2.25909e+07,42.372765,42.362297
2.25918e+07,42.378014,42.36956
2.25927e+07,42.38247,42.37548
2.25936e+07,42.386894,42.380577
2.25945e+07,42.391685,42.38537
2.25954e+07,42.396446,42.39019
2.25963e+07,42.400414,42.3948
2.25972e+07,42.40319,42.398705
2.25981e+07,42.404778,42.401634
2.2599e+07,42.405296,42.403557
2.25999e+07,42.40493,42.40441
2.26008e+07,42.40365,42.40435
2.26017e+07,42.40139,42.403313
2.26026e+07,42.398064,42.40133
2.26035e+07,42.3937,42.398308
2.26044e+07,42.38839,42.39428
2.26053e+07,42.382317,42.389336
2.26062e+07,42.375786,42.38363
2.26071e+07,42.36901,42.377373
2.2608e+07,42.362175,42.370842
2.26089e+07,42.35537,42.36413
2.26098e+07,42.348534,42.357353
2.26107e+07,42.341576,42.350517
2.26116e+07,42.334526,42.34359
2.26125e+07,42.327324,42.33654
2.26134e+07,42.31997,42.32937
2.26143e+07,42.312523,42.322075
2.26152e+07,42.304924,42.31466
2.26161e+07,42.297203,42.30709
2.2617e+07,42.28936,42.2994
2.26179e+07,42.281395,42.29162
2.26188e+07,42.27334,42.283684
2.26197e+07,42.26513,42.275658
2.26206e+07,42.25683,42.26748
2.26215e+07,42.248405,42.25921
2.26224e+07,42.23983,42.250816
2.26233e+07,42.231224,42.242332
2.26242e+07,42.22265,42.233788
2.26251e+07,42.214134,42.225243
2.2626e+07,42.20571,42.21673
2.26269e+07,42.197258,42.208275
2.26278e+07,42.188713,42.19976
2.26287e+07,42.18017,42.191246
2.26296e+07,42.171562,42.18267
2.26305e+07,42.162987,42.174126
2.26314e+07,42.15441,42.16555
2.26323e+07,42.145805,42.156975
2.26332e+07,42.13723,42.14837
2.26341e+07,42.128654,42.139793
2.2635e+07,42.12008,42.131218
2.26359e+07,42.111504,42.122643
2.26368e+07,42.10293,42.114067
2.26377e+07,42.094353,42.10549
2.26386e+07,42.085716,42.096886
2.26395e+07,42.07705,42.08825
2.26404e+07,42.06835,42.079613
2.26413e+07,42.059654,42.070915
2.26422e+07,42.05108,42.06231
2.26431e+07,42.042503,42.053673
2.2644e+07,42.033928,42.045097
2.26449e+07,42.025352,42.03649
2.26458e+07,42.016747,42.027916
2.26467e+07,42.00808,42.01928
2.26476e+07,41.999382,42.010612
2.26485e+07,41.990715,42.001945
2.26494e+07,41.982018,41.99328
2.26503e+07,41.97335,41.98461
2.26512e+07,41.964684,41.975945
2.26521e+07,41.956017,41.967278
2.2653e+07,41.94735,41.95858
2.26539e+07,41.938683,41.949944
2.26548e+07,41.930016,41.941277
2.26557e+07,41.92138,41.93264
2.26566e+07,41.912773,41.923973
2.26575e+07,41.904167,41.915367
2.26584e+07,41.895653,41.90679
2.26593e+07,41.88717,41.898247
2.26602e+07,41.878777,41.889793
2.26611e+07,41.870445,41.88137
2.2662e+07,41.862175,41.87301
2.26629e+07,41.853935,41.864708
2.26638e+07,41.845695,41.856438
2.26647e+07,41.837517,41.848198
2.26656e+07,41.82943,41.84002
2.26665e+07,41.821465,41.831932
2.26674e+07,41.813652,41.823936
2.26683e+07,41.806297,41.816185
2.26692e+07,41.800285,41.809013
2.26701e+07,41.796074,41.803
2.2671e+07,41.793327,41.798393
2.26719e+07,41.791008,41.794975
2.26728e+07,41.78768,41.791862
2.26737e+07,41.782707,41.78811
2.26746e+07,41.776512,41.783348
2.26755e+07,41.770134,41.777733
2.26764e+07,41.764793,41.771965
2.26773e+07,41.76113,41.76693
2.26782e+07,41.758873,41.763054
2.26791e+07,41.756737,41.760185
2.268e+07,41.75332,41.757378
2.26809e+07,41.747948,41.753654
2.26818e+07,41.74099,41.748528
2.26827e+07,41.733543,41.74224
2.26836e+07,41.72622,41.735344
2.26845e+07,41.71914,41.728294
2.26854e+07,41.712303,41.721306
2.26863e+07,41.705498,41.71441
2.26872e+07,41.6986,41.707542
2.26881e+07,41.691612,41.700645
2.2689e+07,41.684532,41.693657
2.26899e+07,41.67742,41.686607
2.26908e+07,41.67031,41.679527
2.26917e+07,41.663292,41.672447
2.26926e+07,41.656334,41.66543
2.26935e+07,41.649895,41.658592
2.26944e+07,41.64489,41.652336
2.26953e+07,41.64196,41.64733
2.26962e+07,41.640648,41.643974
2.26971e+07,41.639397,41.641838
2.2698e+07,41.63659,41.639763
2.26989e+07,41.631523,41.63662
2.26998e+07,41.624718,41.63189
2.27007e+07,41.617363,41.625816
2.27016e+07,41.609825,41.61901
2.27025e+07,41.602043,41.611717
2.27034e+07,41.594078,41.60412
2.27043e+07,41.58599,41.596275
2.27052e+07,41.57778,41.58828
2.27061e+07,41.56951,41.58013
2.2707e+07,41.56112,41.57189
2.27079e+07,41.552666,41.56356
2.27088e+07,41.54415,41.555138
2.27097e+07,41.535576,41.546654
2.27106e+07,41.52691,41.53808
2.27115e+07,41.51824,41.529472
2.27124e+07,41.509544,41.520805
2.27133e+07,41.500816,41.51214
2.27142e+07,41.49212,41.50341
2.27151e+07,41.48339,41.494713
2.2716e+07,41.474663,41.485985
2.27169e+07,41.465935,41.477257
2.27178e+07,41.457237,41.46856
2.27187e+07,41.44854,41.45983
2.27196e+07,41.439842,41.451134
2.27205e+07,41.431114,41.442406
2.27214e+07,41.422386,41.43371
2.27223e+07,41.413597,41.42495
2.27232e+07,41.404778,41.41619
2.27241e+07,41.395927,41.40737
2.2725e+07,41.387016,41.398552
2.27259e+07,41.378075,41.38964
2.27268e+07,41.369102,41.38073
2.27277e+07,41.36013,41.371758
2.27286e+07,41.351128,41.362816
2.27295e+07,41.342155,41.353813
2.27304e+07,41.333183,41.34484
2.27313e+07,41.32418,41.33587
2.27322e+07,41.31521,41.326866
2.27331e+07,41.306236,41.317894
2.2734e+07,41.297264,41.30892
2.27349e+07,41.288292,41.29995
2.27358e+07,41.27932,41.290977
2.27367e+07,41.270348,41.282005
2.27376e+07,41.261406,41.273033
2.27385e+07,41.252434,41.26409
2.27394e+07,41.243492,41.25512
2.27403e+07,41.23455,41.246178
2.27412e+07,41.22564,41.237236
2.27421e+07,41.21676,41.228325
2.2743e+07,41.20791,41.219444
2.27439e+07,41.19912,41.210594
2.27448e+07,41.19039,41.201805
2.27457e+07,41.181725,41.193047
2.27466e+07,41.17315,41.18438
2.27475e+07,41.164696,41.175804
2.27484e+07,41.156364,41.16732
2.27493e+07,41.148125,41.158928
2.27502e+07,41.139946,41.150658
2.27511e+07,41.13186,41.14245
2.2752e+07,41.123894,41.13436
2.27529e+07,41.11602,41.126366
2.27538e+07,41.10836,41.118492
2.27547e+07,41.10076,41.11074
2.27556e+07,41.093254,41.10311
2.27565e+07,41.085686,41.095512
2.27574e+07,41.078117,41.087944
2.27583e+07,41.07055,41.080406
2.27592e+07,41.063072,41.07287
2.27601e+07,41.055687,41.06536
2.2761e+07,41.048332,41.057945
2.27619e+07,41.040916,41.05053
2.27628e+07,41.03347,41.043114
2.27637e+07,41.025993,41.035667
2.27646e+07,41.018456,41.02819
2.27655e+07,41.01095,41.020683
2.27664e+07,41.00341,41.013176
2.27673e+07,40.995934,41.00567
2.27682e+07,40.98861,40.998222
2.27691e+07,40.981438,40.9909
2.277e+07,40.97439,40.983696
2.27709e+07,40.9674,40.976555
2.27718e+07,40.96032,40.969475
2.27727e+07,40.953148,40.962395
2.27736e+07,40.945885,40.955223
2.27745e+07,40.938652,40.94799
2.27754e+07,40.93148,40.94082
2.27763e+07,40.92446,40.93371
2.27772e+07,40.917503,40.92663
2.27781e+07,40.910576,40.91964
2.2779e+07,40.90368,40.91268
2.27799e+07,40.896782,40.905754
2.27808e+07,40.889885,40.898827
2.27817e+07,40.882927,40.89193
2.27826e+07,40.87597,40.88497
2.27835e+07,40.86886,40.877983
2.27844e+07,40.861595,40.870872
2.27853e+07,40.85415,40.86364
2.27862e+07,40.84658,40.856255
2.27871e+07,40.83892,40.848747
2.2788e+07,40.83123,40.84115
2.27889e+07,40.82351,40.83349
2.27898e+07,40.81582,40.825798
2.27907e+07,40.808098,40.818108
2.27916e+07,40.800377,40.810387
2.27925e+07,40.792656,40.802666
2.27934e+07,40.784966,40.794975
2.27943e+07,40.777245,40.787254
2.27952e+07,40.769554,40.779564
2.27961e+07,40.761803,40.771843
2.2797e+07,40.75405,40.76409
2.27979e+07,40.74621,40.75631
2.27988e+07,40.738396,40.748528
2.27997e+07,40.730553,40.740715
2.28006e+07,40.72277,40.732903
2.28015e+07,40.71505,40.72515
2.28024e+07,40.70736,40.7174
2.28033e+07,40.69967,40.70968
2.28042e+07,40.69198,40.70199
2.28051e+07,40.68432,40.694298
2.2806e+07,40.67663,40.686607
2.28069e+07,40.66897,40.678947
2.28078e+07,40.66131,40.671257
2.28087e+07,40.653618,40.663597
2.28096e+07,40.645958,40.655907
2.28105e+07,40.638298,40.648247
2.28114e+07,40.63064,40.640587
2.28123e+07,40.62298,40.632927
2.28132e+07,40.61532,40.625267
2.28141e+07,40.60766,40.617607
2.2815e+07,40.6,40.609947
2.28159e+07,40.59234,40.602287
2.28168e+07,40.58468,40.594627
2.28177e+07,40.57699,40.586937
2.28186e+07,40.569267,40.579247
2.28195e+07,40.561516,40.571526
2.28204e+07,40.553703,40.563805
2.28213e+07,40.54592,40.556023
2.28222e+07,40.53811,40.54824
2.28231e+07,40.530327,40.54046
2.2824e+07,40.522514,40.532646
2.28249e+07,40.5147,40.524834
2.28258e+07,40.50692,40.51705
2.28267e+07,40.499138,40.50924
2.28276e+07,40.491356,40.501457
2.28285e+07,40.483574,40.493675
2.28294e+07,40.475822,40.485924
2.28303e+07,40.468163,40.478172
2.28312e+07,40.460777,40.470573
2.28321e+07,40.453728,40.46319
2.2833e+07,40.447105,40.456078
2.28339e+07,40.440666,40.449303
2.28348e+07,40.434135,40.44268
2.28357e+07,40.427208,40.435966
2.28366e+07,40.420128,40.4291
2.28375e+07,40.413933,40.422386
2.28384e+07,40.410667,40.41677
2.28393e+07,40.411156,40.413536
2.28402e+07,40.41427,40.41311
2.28411e+07,40.41738,40.414696
2.2842e+07,40.417778,40.416374
2.28429e+07,40.414726,40.416344
2.28438e+07,40.40899,40.41381
2.28447e+07,40.402702,40.409325
2.28456e+07,40.396477,40.403893
2.28465e+07,40.39028,40.398033
2.28474e+07,40.38424,40.39202
2.28483e+07,40.37844,40.38607
2.28492e+07,40.372826,40.380272
2.28501e+07,40.36724,40.374596
2.2851e+07,40.361595,40.36895
2.28519e+07,40.355858,40.363274
2.28528e+07,40.35009,40.357567
2.28537e+07,40.34429,40.3518
2.28546e+07,40.338524,40.346
2.28555e+07,40.333336,40.340385
2.28564e+07,40.330223,40.335564
2.28573e+07,40.329918,40.33248
2.28582e+07,40.331932,40.331627
2.28591e+07,40.33422,40.33251
2.286e+07,40.334496,40.33364
2.28609e+07,40.33175,40.333427
2.28618e+07,40.32647,40.331017
2.28627e+07,40.320244,40.326683
2.28636e+07,40.31405,40.321342
2.28645e+07,40.308098,40.315605
2.28654e+07,40.30236,40.309837
2.28663e+07,40.296654,40.3041
2.28672e+07,40.290764,40.298332
2.28681e+07,40.28466,40.292442
2.2869e+07,40.278404,40.28637
2.28699e+07,40.27224,40.280235
2.28708e+07,40.26644,40.274162
2.28717e+07,40.26107,40.268364
2.28726e+07,40.255974,40.2629
2.28735e+07,40.250572,40.25753
2.28744e+07,40.24459,40.251976
2.28753e+07,40.237938,40.245995
2.28762e+07,40.230736,40.239525
2.28771e+07,40.22323,40.232536
2.2878e+07,40.21557,40.225243
2.28789e+07,40.207817,40.217705
2.28798e+07,40.200035,40.210045
2.28807e+07,40.192223,40.202293
2.28816e+07,40.18438,40.19451
2.28825e+07,40.176537,40.1867
2.28834e+07,40.168602,40.178825
2.28843e+07,40.160667,40.17095
2.28852e+07,40.15267,40.163017
2.28861e+07,40.144646,40.15502
2.2887e+07,40.13659,40.147026
2.28879e+07,40.12847,40.13897
2.28888e+07,40.120354,40.130882
2.28897e+07,40.112175,40.122765
2.28906e+07,40.103966,40.114586
2.28915e+07,40.095757,40.106407
2.28924e+07,40.087517,40.098198
2.28933e+07,40.079216,40.08996
2.28942e+07,40.070976,40.081688
2.28951e+07,40.062798,40.07348
2.2896e+07,40.05465,40.06527
2.28969e+07,40.04653,40.05709
2.28978e+07,40.038414,40.048973
2.28987e+07,40.030266,40.040825
2.28996e+07,40.02215,40.032707
2.29005e+07,40.014,40.02456
2.29014e+07,40.00579,40.01638
2.29023e+07,39.99755,40.0082
2.29032e+07,39.98925,39.99996
2.29041e+07,39.98095,39.99169
2.2905e+07,39.97262,39.98339
2.29059e+07,39.964226,39.97506
2.29068e+07,39.955833,39.966698
2.29077e+07,39.94738,39.958305
2.29086e+07,39.938896,39.949883
2.29095e+07,39.93035,39.9414
2.29104e+07,39.921806,39.932884
2.29113e+07,39.91323,39.92434
2.29122e+07,39.904686,39.915794
2.29131e+07,39.89611,39.90725
2.2914e+07,39.887566,39.898674
2.29149e+07,39.879112,39.89016
2.29158e+07,39.870842,39.881737
2.29167e+07,39.86364,39.87362
2.29176e+07,39.85885,39.86669
2.29185e+07,39.85717,39.86181
2.29194e+07,39.858727,39.859642
2.29203e+07,39.863274,39.860374
2.29212e+07,39.87066,39.864037
2.29221e+07,39.88085,39.870537
2.2923e+07,39.8937,39.879814
2.29239e+07,39.90896,39.891777
2.29248e+07,39.925957,39.90606
2.29257e+07,39.944206,39.922203
2.29266e+07,39.963432,39.93978
2.29275e+07,39.983604,39.95855
2.29284e+07,40.00463,39.978325
2.29293e+07,40.02636,39.999016
2.29302e+07,40.04873,40.02044
2.29311e+07,40.071526,40.042503
2.2932e+07,40.094505,40.065025
2.29329e+07,40.117393,40.08779
2.29338e+07,40.139885,40.110527
2.29347e+07,40.16146,40.132835
2.29356e+07,40.181175,40.15426
2.29365e+07,40.1986,40.174095
2.29374e+07,40.214348,40.19207
2.29383e+07,40.2297,40.20867
2.29392e+07,40.24514,40.2246
2.29401e+07,40.26055,40.240288
2.2941e+07,40.27587,40.25582
2.29419e+07,40.29116,40.271233
2.29428e+07,40.30639,40.286522
2.29437e+07,40.321587,40.30178
2.29446e+07,40.336845,40.31704
2.29455e+07,40.352715,40.33245
2.29464e+07,40.370567,40.348625
2.29473e+07,40.391136,40.36651
2.29482e+07,40.41372,40.386497
2.29491e+07,40.43676,40.408104
2.295e+07,40.45925,40.43032
2.29509e+07,40.480827,40.452446
2.29518e+07,40.501152,40.4739
2.29527e+07,40.520073,40.494347
2.29536e+07,40.537346,40.51345
2.29545e+07,40.55285,40.53106
2.29554e+07,40.566338,40.54693
2.29563e+07,40.577263,40.560783
2.29572e+07,40.584587,40.572014
2.29581e+07,40.58773,40.579918
2.2959e+07,40.587364,40.58413
2.29599e+07,40.584923,40.585167
2.29608e+07,40.5812,40.583946
2.29617e+07,40.57644,40.581078
2.29626e+07,40.571037,40.576958
2.29635e+07,40.56533,40.572075
2.29644e+07,40.5595,40.566673
2.29653e+07,40.55358,40.561058
2.29662e+07,40.54763,40.55526
2.29671e+07,40.54165,40.54934
2.2968e+07,40.535637,40.54339
2.29689e+07,40.529472,40.537376
2.29698e+07,40.523064,40.53118
2.29707e+07,40.51632,40.524803
2.29716e+07,40.5093,40.51812
2.29725e+07,40.502068,40.511223
2.29734e+07,40.494743,40.504112
2.29743e+07,40.487328,40.49685
2.29752e+07,40.47988,40.489494
2.29761e+07,40.472435,40.48208
2.2977e+07,40.46502,40.474632
2.29779e+07,40.457664,40.467247
2.29788e+07,40.45034,40.45986
2.29797e+07,40.442986,40.452507
2.29806e+07,40.43563,40.445152
2.29815e+07,40.428215,40.437798
2.29824e+07,40.42074,40.43038
2.29833e+07,40.41326,40.422935
2.29842e+07,40.405754,40.41546
2.29851e+07,40.398186,40.40795
2.2986e+07,40.390617,40.400414
2.29869e+07,40.38302,40.392845
2.29878e+07,40.37536,40.385246
2.29887e+07,40.3677,40.377617
2.29896e+07,40.359947,40.369957
2.29905e+07,40.352135,40.362206
2.29914e+07,40.34426,40.354424
2.29923e+07,40.336327,40.34655
2.29932e+07,40.3283,40.338615
2.29941e+07,40.320183,40.33062
2.2995e+07,40.312004,40.322533
2.29959e+07,40.303764,40.314384
2.29968e+07,40.295433,40.306175
2.29977e+07,40.28704,40.297874
2.29986e+07,40.278587,40.289482
2.29995e+07,40.270134,40.28109
2.30004e+07,40.26162,40.272636
2.30013e+07,40.253105,40.264122
2.30022e+07,40.24459,40.25564
2.30031e+07,40.236473,40.247215
2.3004e+07,40.230095,40.239433
2.30049e+07,40.226616,40.23324
2.30058e+07,40.22637,40.229454
2.30067e+07,40.228905,40.228447
2.30076e+07,40.23391,40.230095
2.30085e+07,40.241203,40.234245
2.30094e+07,40.250603,40.240746
2.30103e+07,40.260643,40.249107
2.30112e+07,40.266808,40.25741
2.30121e+07,40.26647,40.262657
2.3013e+07,40.26156,40.26336
2.30139e+07,40.25762,40.26101
2.30148e+07,40.25994,40.259544
2.30157e+07,40.27041,40.262566
2.30166e+07,40.287132,40.27166
2.30175e+07,40.30593,40.285667
2.30184e+07,40.32534,40.30239
2.30193e+07,40.34527,40.3207
2.30202e+07,40.365288,40.33996
2.30211e+07,40.385063,40.35958
2.3022e+07,40.40432,40.379143
2.30229e+07,40.423027,40.39837
2.30238e+07,40.441277,40.417168
2.30247e+07,40.459526,40.43563
2.30256e+07,40.478477,40.454155
2.30265e+07,40.498528,40.47323
2.30274e+07,40.519188,40.493034
2.30283e+07,40.539513,40.513268
2.30292e+07,40.55874,40.533226
2.30301e+07,40.57641,40.55236
2.3031e+07,40.592583,40.570244
2.30319e+07,40.607536,40.586815
2.30328e+07,40.621483,40.602196
2.30337e+07,40.634544,40.61657
2.30346e+07,40.646873,40.629997
2.30355e+07,40.658867,40.642693
2.30364e+07,40.67144,40.655174
2.30373e+07,40.684715,40.66787
2.30382e+07,40.697838,40.68093
2.30391e+07,40.709038,40.693474
2.304e+07,40.717857,40.704613
2.30409e+07,40.724266,40.713768
2.30418e+07,40.728294,40.720726
2.30427e+07,40.72991,40.725395
2.30436e+07,40.72915,40.727684
2.30445e+07,40.725945,40.727623
2.30454e+07,40.72033,40.72512
2.30463e+07,40.71319,40.72045
2.30472e+07,40.70565,40.714287
2.30481e+07,40.69802,40.70733
2.3049e+07,40.69027,40.699974
2.30499e+07,40.682426,40.692406
2.30508e+07,40.67446,40.684654
2.30517e+07,40.666466,40.67675
2.30526e+07,40.65838,40.668785
2.30535e+07,40.65029,40.66076
2.30544e+07,40.642174,40.65267
2.30553e+07,40.633965,40.644554
2.30562e+07,40.625664,40.636375
2.30571e+07,40.61721,40.628075
2.3058e+07,40.608665,40.619682
2.30589e+07,40.60006,40.611168
2.30598e+07,40.591454,40.602623
2.30607e+07,40.582848,40.594017
2.30616e+07,40.57424,40.58541
2.30625e+07,40.565636,40.576805
2.30634e+07,40.557,40.5682
2.30643e+07,40.5483,40.559532
2.30652e+07,40.539574,40.550865
2.30661e+07,40.530754,40.542137
2.3067e+07,40.521873,40.533348
2.30679e+07,40.5129,40.524467
2.30688e+07,40.50387,40.515526
2.30697e+07,40.494804,40.506523
2.30706e+07,40.48574,40.49749
2.30715e+07,40.476677,40.488457
2.30724e+07,40.467644,40.479393
2.30733e+07,40.45858,40.47033
2.30742e+07,40.449547,40.461296
2.30751e+07,40.440483,40.452232
2.3076e+07,40.43145,40.4432
2.30769e+07,40.422386,40.434135
2.30778e+07,40.413292,40.42507
2.30787e+07,40.404137,40.415977
2.30796e+07,40.39495,40.406822
2.30805e+07,40.385704,40.397636
2.30814e+07,40.376366,40.38842
2.30823e+07,40.366966,40.379112
2.30832e+07,40.357506,40.369713
2.30841e+07,40.347984,40.360283
2.3085e+07,40.338493,40.350822
2.30859e+07,40.32897,40.34133
2.30868e+07,40.31948,40.33184
2.30877e+07,40.30999,40.32232
2.30886e+07,40.30053,40.312828
2.30895e+07,40.291557,40.30349
2.30904e+07,40.283836,40.29473
2.30913e+07,40.277824,40.28701
2.30922e+07,40.273643,40.280724
2.30931e+07,40.27108,40.276085
2.3094e+07,40.270042,40.273003
2.30949e+07,40.27056,40.271507
2.30958e+07,40.272728,40.2716
2.30967e+07,40.27688,40.27337
2.30976e+07,40.283775,40.277245
2.30985e+07,40.293846,40.283653
2.30994e+07,40.306755,40.2929
2.31003e+07,40.321465,40.30474
2.31012e+07,40.336723,40.31832
2.31021e+07,40.35189,40.332817
2.3103e+07,40.367058,40.34765
2.31039e+07,40.38305,40.362846
2.31048e+07,40.40078,40.37896
2.31057e+07,40.420708,40.3966
2.31066e+07,40.442314,40.41604
2.31075e+07,40.464287,40.43682
2.31084e+07,40.484795,40.45791
2.31093e+07,40.503044,40.47799
2.31102e+07,40.519737,40.496513
2.31111e+07,40.536766,40.51406
2.3112e+07,40.55538,40.531822
2.31129e+07,40.575798,40.55059
2.31138e+07,40.597588,40.57067
2.31147e+07,40.619957,40.59188
2.31156e+07,40.64254,40.613792
2.31165e+07,40.665337,40.63613
2.31174e+07,40.68804,40.658684
2.31183e+07,40.71035,40.681236
2.31192e+07,40.73217,40.703484
2.31201e+07,40.75338,40.725334
2.3121e+07,40.77395,40.746635
2.31219e+07,40.793785,40.767357
2.31228e+07,40.81286,40.787346
2.31237e+07,40.831017,40.806602
2.31246e+07,40.84823,40.824974
2.31255e+07,40.86422,40.84234
2.31264e+07,40.878716,40.858543
2.31273e+07,40.89126,40.873253
2.31282e+07,40.901604,40.88616
2.31291e+07,40.909264,40.896904
2.313e+07,40.913383,40.90493
2.31309e+07,40.913536,40.90972
2.31318e+07,40.9103,40.910942
2.31327e+07,40.905083,40.90908
2.31336e+07,40.898735,40.905052
2.31345e+07,40.891594,40.89953
2.31354e+07,40.883965,40.892967
2.31363e+07,40.87606,40.885765
2.31372e+07,40.867973,40.878105
2.31381e+07,40.859703,40.87017
2.3139e+07,40.851402,40.862053
2.31399e+07,40.843132,40.853813
2.31408e+07,40.834953,40.845604
2.31417e+07,40.826683,40.837395
2.31426e+07,40.81832,40.829124
2.31435e+07,40.809776,40.820732
2.31444e+07,40.80117,40.81225
2.31453e+07,40.792503,40.803673
2.31462e+07,40.783867,40.795067
2.31471e+07,40.775322,40.78646
2.3148e+07,40.766838,40.777916
2.31489e+07,40.758324,40.7694
2.31498e+07,40.749687,40.760857
2.31507e+07,40.74099,40.75222
2.31516e+07,40.7322,40.743523
2.31525e+07,40.72338,40.734764
2.31534e+07,40.71456,40.725975
2.31543e+07,40.705803,40.717186
2.31552e+07,40.697014,40.708427
2.31561e+07,40.688194,40.69964
2.3157e+07,40.679283,40.69079
2.31579e+07,40.67028,40.681877
2.31588e+07,40.661186,40.672905
2.31597e+07,40.65206,40.66384
2.31606e+07,40.642906,40.654747
2.31615e+07,40.63369,40.64559
2.31624e+07,40.624443,40.636406
2.31633e+07,40.615166,40.62716
2.31642e+07,40.605827,40.617912
2.31651e+07,40.59646,40.608604
2.3166e+07,40.58709,40.599236
2.31669e+07,40.57772,40.589897
2.31678e+07,40.56835,40.58053
2.31687e+07,40.559044,40.57116
2.31696e+07,40.549767,40.56185
2.31705e+07,40.54052,40.552544
2.31714e+07,40.531273,40.543297
2.31723e+07,40.522026,40.53402
2.31732e+07,40.51281,40.524803
2.31741e+07,40.503624,40.515587
2.3175e+07,40.49444,40.50637
2.31759e+07,40.48574,40.497307
2.31768e+07,40.47857,40.488884
2.31777e+07,40.473747,40.481773
2.31786e+07,40.471703,40.476738
2.31795e+07,40.472435,40.474113
2.31804e+07,40.47619,40.474205
2.31813e+07,40.483025,40.477196
2.31822e+07,40.49273,40.483116
2.31831e+07,40.504875,40.491844
2.3184e+07,40.518944,40.503014
2.31849e+07,40.53457,40.51626
2.31858e+07,40.551414,40.53115
2.31867e+07,40.569267,40.547386
2.31876e+07,40.588097,40.56478
2.31885e+07,40.60781,40.583244
2.31894e+07,40.62838,40.602623
2.31903e+07,40.64965,40.622856
2.31912e+07,40.671593,40.643852
2.31921e+07,40.694115,40.66555
2.3193e+07,40.717094,40.687828
2.31939e+07,40.74041,40.710594
2.31948e+07,40.76403,40.733757
2.31957e+07,40.787895,40.757225
2.31966e+07,40.811913,40.780968
2.31975e+07,40.836082,40.804893
2.31984e+07,40.860313,40.82897
2.31993e+07,40.884605,40.85314
2.32002e+07,40.908836,40.877373
2.32011e+07,40.932945,40.901573
